"gene_id","position","class","genbank","family","activity","percent_match","align_length","mismatch","eval","type","time","percent_id_tax","flg","rg","total_length","rl","KO_num","taxonomy","GPM"
"Ga0255770_11132286","0-198","Auxiliary Activities","CDM22870.1","AA3","glucose-methanol-choline oxidases",77,61,14,1.4e-19,"Metagenome",4,78.69,198,9,1350,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. HIMB1321;Candidatus Pelagibacter sp. HIMB1321",0.222770901
"Ga0255770_11134286","0-288","Auxiliary Activities","AJY45229.1","AA3","glucose-methanol-choline oxidases",80.2,96,19,2.7e-40,"Metagenome",4,83.33,288,29,4350,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;Tropicibacter phthalicicus;Tropicibacter phthalicicus",0.493499426
"Ga0255770_11141907","0-288","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",75,96,24,4e-36,"Metagenome",4,97.92,288,10,1500,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.170172216
"Ga0255770_11149388","1-286","Auxiliary Activities","BAN02747.1","AA3","glucose-methanol-choline oxidases",88.2,93,11,1.2e-45,"Metagenome",4,88.17,285,8,1200,150,"KO:K00108","Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter coccineus;Ilumatobacter coccineus",0.137570802
"Ga0255770_11150554","0-285","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",87.4,95,12,1e-47,"Metagenome",4,100,285,35,5250,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0.601872259
"Ga0255770_11150970","2-287","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",80,95,19,3.6e-45,"Metagenome",4,100,285,16,2400,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0.275141604
"Ga0255770_11160605","0-285","Auxiliary Activities","AII87720.1","AA3","glucose-methanol-choline oxidases",81.1,95,18,6.3e-34,"Metagenome",4,96.84,285,9,1350,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.154767152
"Ga0255770_11163778","0-240","Auxiliary Activities","AKO96001.1","AA3","glucose-methanol-choline oxidases",79.4,68,14,8.5e-24,"Metagenome",4,87.32,240,36,5378,149.39,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodopila;unclassified Rhodopila;unclassified Rhodopila",0.732154388
"Ga0255770_11170413","1-283","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",86.2,94,13,4.2e-46,"Metagenome",4,87.1,282,6,900,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0.104275741
"Ga0255770_11178238","0-282","Auxiliary Activities","AIJ24591.1","AA3","glucose-methanol-choline oxidases",78.1,96,19,8.4e-39,"Metagenome",4,85.11,282,8,1200,150,"KO:K00108","Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter nonamiensis;Ilumatobacter nonamiensis",0.139034321
"Ga0255770_11185806","1-283","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",98.9,94,1,1.9e-46,"Metagenome",4,98.94,282,13,1950,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria",0.225930772
"Ga0255770_11185850","2-134","Auxiliary Activities","BAN48427.1","AA3","glucose-methanol-choline oxidases",86.8,38,5,9.2e-12,"Metagenome",4,86.84,132,10,1500,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas resinovorans;Pseudomonas resinovorans",0.371284835
"Ga0255770_11188024","2-110","Auxiliary Activities","AIO37647.1","AA3","glucose-methanol-choline oxidases",80.6,36,7,5e-08,"Metagenome",4,77.14,108,17,2550,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium pachyrhizi;Bradyrhizobium pachyrhizi",0.771447379
"Ga0255770_11190785","0-282","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",96.8,94,3,9.9e-48,"Metagenome",4,96.81,282,4,600,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.069517161
"Ga0255770_11190973","1-112","Auxiliary Activities","AFL53978.1","AA3","glucose-methanol-choline oxidases",85.3,34,5,3e-08,"Metagenome",4,77.78,111,1,150,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas prydzensis;Pseudoalteromonas prydzensis",0.044152791
"Ga0255770_11204272","0-282","Auxiliary Activities","AKH43896.1","AA3","glucose-methanol-choline oxidases",79.8,94,19,5.1e-44,"Metagenome",4,85.11,282,10,1500,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. SG61-1L;Erythrobacter sp. SG61-1L",0.173792901
"Ga0255770_11206635","2-281","Auxiliary Activities","AMM24495.1","AA3","glucose-methanol-choline oxidases",78.5,93,20,1.3e-36,"Metagenome",4,79.57,279,4,600,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax soli;Acidovorax soli",0.070264657
"Ga0255770_11208299","1-280","Auxiliary Activities","ALG05581.1","AA3","glucose-methanol-choline oxidases",75.3,93,23,2.7e-37,"Metagenome",4,92.47,279,4,600,150,"KO:K00108","Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005;SAR324 cluster bacterium JCVI-SC AAA005",0.070264657
"Ga0255770_11217244","0-279","Auxiliary Activities","AIL72575.1","AA3","glucose-methanol-choline oxidases",78.4,88,19,2.2e-39,"Metagenome",4,79.57,279,6,900,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Kiloniella;Kiloniella spongiae;Kiloniella spongiae",0.105396985
"Ga0255770_11221332","2-185","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",87.9,58,7,1.8e-21,"Metagenome",4,95,183,5,750,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0.133906006
"Ga0255770_11222878","2-230","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",84.9,73,11,7.1e-28,"Metagenome",4,94.67,228,20,3000,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.429908756
"Ga0255770_11230549","1-277","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",87,92,12,1.7e-44,"Metagenome",4,94.57,276,9,1350,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.159813907
"Ga0255770_11240579","13-277","Auxiliary Activities","AGI71689.1","AA3","glucose-methanol-choline oxidases",87.7,81,10,3.4e-34,"Metagenome",4,86.9,264,9,1350,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;Rhodovulum imhoffii;Rhodovulum imhoffii",0.167078176
"Ga0255770_11246749","Feb-98","Auxiliary Activities","AKO96158.1","AA3","glucose-methanol-choline oxidases",80.6,31,6,2.9e-07,"Metagenome",4,96.77,96,4,598,149.5,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.20352597
"Ga0255770_10387759","1-610","Auxiliary Activities","AGS40449.1","AA4","vanillyl-alcohol oxidases",78.7,202,41,9.5e-88,"Metagenome",4,78.71,609,22,3300,150,"KO:K05797","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;Cycloclasticus zancles;Cycloclasticus zancles",0.177046168
"Ga0255770_10520393","1-487","Auxiliary Activities","AFT66533.1","AA4","vanillyl-alcohol oxidases",90.7,162,15,1.6e-85,"Metagenome",4,90.74,486,19,2850,150,"KO:K05797","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;Cycloclasticus pugetii;Cycloclasticus pugetii",0.19160131
"Ga0255770_10660083","0-408","Auxiliary Activities","AKH44127.1","AA4","vanillyl-alcohol oxidases",90.4,136,13,2.6e-73,"Metagenome",4,90.44,408,14,2100,150,"KO:K05797","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter atlanticus;Altererythrobacter atlanticus",0.16817019
"Ga0255770_10662781","13-406","Auxiliary Activities","AFT66533.1","AA4","vanillyl-alcohol oxidases",87.7,130,16,2.3e-66,"Metagenome",4,87.69,393,13,1950,150,"KO:K05797","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;Cycloclasticus pugetii;Cycloclasticus pugetii",0.162118264
"Ga0255770_10847613","2-341","Auxiliary Activities","AFT66533.1","AA4","vanillyl-alcohol oxidases",88.5,113,13,2.4e-56,"Metagenome",4,88.5,339,12,1800,150,"KO:K05797","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;Cycloclasticus pugetii;Cycloclasticus pugetii",0.173485303
"Ga0255770_10000005","113535-114135","Auxiliary Activities","AGM41692.1","AA6","1,4-benzoquinone reductases",76.4,199,47,1.3e-84,"Metagenome",4,78.17,600,153,22950,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. LS-A18;Marinimicrobium sp. LS-A18",1.249744754
"Ga0255770_10000161","55302-55902","Auxiliary Activities","AGM41692.1","AA6","1,4-benzoquinone reductases",78.4,199,43,1.8e-86,"Metagenome",4,81.22,600,133,19950,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. LS-A18;Marinimicrobium sp. LS-A18",1.086379427
"Ga0255770_10016538","979-1540","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",93.5,186,11,5.7e-95,"Metagenome",4,97.85,561,133,19926,149.82,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria",1.160508847
"Ga0255770_10019348","1859-2417","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",96.8,185,6,4.9e-99,"Metagenome",4,97.3,558,243,36450,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified Nitrosomonadales;unclassified Nitrosomonadales;beta proteobacterium KB13;beta proteobacterium KB13",2.134288954
"Ga0255770_10020018","2359-2959","Auxiliary Activities","BAV66990.1","AA6","1,4-benzoquinone reductases",77.8,198,44,2e-85,"Metagenome",4,79.4,600,62,9300,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia;Caballeronia choica;Caballeronia choica",0.506432515
"Ga0255770_10039797","502-1102","Auxiliary Activities","AGM41692.1","AA6","1,4-benzoquinone reductases",77.4,199,45,1.1e-83,"Metagenome",4,78.89,600,38,5696,149.89,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. LS-A18;Marinimicrobium sp. LS-A18",0.3101665
"Ga0255770_10041670","1683-2283","Auxiliary Activities","ALP53264.1","AA6","1,4-benzoquinone reductases",77.4,199,45,1.2e-82,"Metagenome",4,78.17,600,43,6450,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. LS-A18;Marinimicrobium sp. LS-A18",0.351235454
"Ga0255770_10049680","607-1165","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",97.3,185,5,4.5e-100,"Metagenome",4,97.84,558,74,11100,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified Nitrosomonadales;unclassified Nitrosomonadales;beta proteobacterium KB13;beta proteobacterium KB13",0.649948077
"Ga0255770_10120649","515-1073","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",97.3,185,5,3.8e-99,"Metagenome",4,97.84,558,84,12600,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified Nitrosomonadales;unclassified Nitrosomonadales;beta proteobacterium KB13;beta proteobacterium KB13",0.737778898
"Ga0255770_10233206","0-126","Auxiliary Activities","AFN77522.1","AA6","1,4-benzoquinone reductases",75,40,10,4.1e-09,"Metagenome",4,80,126,5,750,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleibacter;Oleibacter marinus;Oleibacter marinus",0.194482533
"Ga0255770_10296579","478-748","Auxiliary Activities","AHI29686.1","AA6","1,4-benzoquinone reductases",76.1,88,21,1.1e-32,"Metagenome",4,75,270,21,3150,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter pelagius;Marinobacter pelagius",0.381185764
"Ga0255770_10335061","40-601","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",94.1,185,10,4.3e-95,"Metagenome",4,97.3,561,61,9150,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria",0.53290294
"Ga0255770_10359266","505-646","Auxiliary Activities","BAN68691.1","AA6","1,4-benzoquinone reductases",77.3,44,10,1.2e-12,"Metagenome",4,77.27,141,7,1050,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;Marichromatium gracile;Marichromatium gracile",0.243310062
"Ga0255770_10403951","347-593","Auxiliary Activities","AQT59122.1","AA6","1,4-benzoquinone reductases",77.5,80,18,5.3e-29,"Metagenome",4,77.5,246,12,1800,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria;Pseudohongiella;Pseudohongiella sp. SCS-49;Pseudohongiella sp. SCS-49",0.239071211
"Ga0255770_10509936","7-493","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",96.3,161,6,1e-84,"Metagenome",4,96.89,486,94,14100,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified Nitrosomonadales;unclassified Nitrosomonadales;beta proteobacterium KB13;beta proteobacterium KB13",0.94792227
"Ga0255770_10779730","0-360","Auxiliary Activities","ARU30214.1","AA6","1,4-benzoquinone reductases",75.8,120,29,4.8e-47,"Metagenome",4,75.83,360,19,2850,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. PSBB006;Cellvibrio sp. PSBB006",0.258661768
"Ga0255770_10915711","144-324","Auxiliary Activities","AKO64673.1","AA6","1,4-benzoquinone reductases",98.3,60,1,8.9e-26,"Metagenome",4,98.33,180,13,1950,150,"KO:K03809","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified Nitrosomonadales;unclassified Nitrosomonadales;Methylophilales bacterium MBRSG12;Methylophilales bacterium MBRSG12",0.353958209
"Ga0255770_10961935","2-317","Auxiliary Activities","AMQ86480.1","AA6","1,4-benzoquinone reductases",77.4,106,23,6.5e-40,"Metagenome",4,77.36,315,10,1500,150,"KO:K03809","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleibacter;Oleibacter sp. HI0075;Oleibacter sp. HI0075",0.155586026
"Ga0255770_10980185","74-311","Auxiliary Activities","ANK81152.1","AA6","1,4-benzoquinone reductases",81.6,76,14,4.6e-30,"Metagenome",4,85.71,237,39,5850,150,"KO:K03809","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfotignum;Desulfotignum balticum;Desulfotignum balticum",0.806487059
"Ga0255770_11229470","2-161","Auxiliary Activities","AOF99203.1","AA6","1,4-benzoquinone reductases",81.6,49,9,1.1e-14,"Metagenome",4,75,159,6,900,150,"KO:K03809","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas acetoxidans;Desulfuromonas acetoxidans",0.18494188
"Ga0182072_1007610","2-383","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.4,84,19,6.7e-31,"Metatranscriptome",5,98.41,381,47,6772,144.09,"KO:K08770","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;Perkinsida;Perkinsidae;Perkinsus;Perkinsus marinus;Perkinsus marinus PmCV4CB5 2B3 D4",2.217996625
"Ga0182072_1018440","2-407","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.3,83,18,5.4e-31,"Metatranscriptome",5,97.04,405,46,6792,147.65,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.092620219
"Ga0182072_1038163","77-758","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.4,84,19,3.1e-31,"Metatranscriptome",5,98.67,681,114,16946,148.65,"KO:K08770","Eukaryota;Mollusca;Gastropoda;unclassified Gastropoda;Lottiidae;Lottia;Lottia gigantea;Lottia gigantea",3.105108716
"Ga0182072_1047699","1-775","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.4,84,19,3.6e-31,"Metatranscriptome",5,98.44,774,133,19860,149.32,"KO:K08770","Eukaryota;Mollusca;Gastropoda;unclassified Gastropoda;Lottiidae;Lottia;Lottia gigantea;Lottia gigantea",3.201716093
"Ga0182072_1048748","1-331","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",86.1,72,10,1.2e-28,"Metatranscriptome",5,90.91,330,76,11120,146.32,"KO:K08770","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464",4.204917721
"Ga0182072_1051970","1-370","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.1,83,19,4.2e-30,"Metatranscriptome",5,96.75,369,23,3342,145.3,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.130111363
"Ga0182072_1055329","1-463","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,2.1e-31,"Metatranscriptome",5,98.7,462,72,10374,144.08,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.80187256
"Ga0182072_1057962","2-440","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.2,76,12,5e-30,"Metatranscriptome",5,97.24,438,47,6906,146.94,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.967514494
"Ga0182072_1058615","2-374","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,1.3e-31,"Metatranscriptome",5,96.77,372,34,4590,135,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",1.539656724
"Ga0182072_1059751","0-684","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.7,83,16,1.4e-31,"Metatranscriptome",5,98.68,684,339,50002,147.5,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium falciparum;Plasmodium falciparum 3D7",9.121993829
"Ga0182072_1060252","2-374","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",81.5,65,12,5.9e-24,"Metatranscriptome",5,85.25,372,45,6736,149.69,"KO:K02927","Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium parvum;Cryptosporidium parvum Iowa II",2.259521716
"Ga0182072_1062739","2-341","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",81.5,65,12,2.7e-23,"Metatranscriptome",5,92.92,339,56,7812,139.5,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.875521994
"Ga0182072_1068356","0-324","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82.9,76,13,1.8e-29,"Metatranscriptome",5,96.3,324,29,4350,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.675322434
"Ga0182072_1071942","0-459","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.3,83,18,8.1e-31,"Metatranscriptome",5,96.73,459,80,11730,146.62,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",3.188780855
"Ga0182072_1072220","1-331","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",83.1,77,13,1.1e-29,"Metatranscriptome",5,95.45,330,13,1950,150,"KO:K08770","Eukaryota;Arthropoda;Insecta;Phthiraptera;Pediculidae;Pediculus;Pediculus humanus;Pediculus humanus corporis USDA",0.737351943
"Ga0182072_1075134","1-409","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.4,93,20,6.5e-32,"Metatranscriptome",5,84.21,408,125,18484,147.87,"KO:K02927","Eukaryota;unclassified Eukaryota;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena thermophila;Tetrahymena thermophila SB210 (Macronucleus)",5.653066315
"Ga0182072_1085968","140-524","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",81.2,69,13,5e-26,"Metatranscriptome",5,84.13,384,15,2246,149.73,"KO:K02927","Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium parvum;Cryptosporidium parvum Iowa II",0.729832194
"Ga0182072_1089768","70-445","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.6,72,14,4.9e-26,"Metatranscriptome",5,92.74,375,16,2378,148.62,"KO:K02927","Eukaryota;Chordata;Appendicularia;unclassified Appendicularia;Oikopleuridae;Oikopleura;Oikopleura dioica;Oikopleura dioica",0.791261672
"Ga0182072_1130104","0-249","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",86.3,51,7,3.2e-18,"Metatranscriptome",5,97.56,249,6,836,139.33,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.418938909
"Ga0182072_1131338","2-116","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",91.9,37,3,2.7e-12,"Metatranscriptome",5,100,114,6,900,150,"KO:K02927","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;Collimonas pratensis;Collimonas pratensis Ter291",0.985126077
"Ga0182072_1147061","2-281","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",86.1,79,11,4.4e-32,"Metatranscriptome",5,97.44,279,25,3586,143.44,"KO:K08770","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;unclassified Eukaryota;Apusomonadidae;Thecamonas;Thecamonas trahens;Thecamonas trahens ATCC 50062",1.603837041
"Ga0182072_1147608","156-444","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",85,60,9,1.9e-22,"Metatranscriptome",5,91.67,288,26,3724,143.23,"KO:K08770","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira sp. NpAV;Nitrosospira sp. NpAV",1.613500148
"Ga0182072_1157893","0-414","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.7,83,16,8.6e-32,"Metatranscriptome",5,98.55,414,44,6256,142.18,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.885580172
"Ga0182072_1162198","0-462","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.1,83,19,4e-30,"Metatranscriptome",5,97.4,462,44,6536,148.55,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.765377204
"Ga0182072_1188552","2-401","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.7,79,16,1.3e-29,"Metatranscriptome",5,82.44,399,62,9146,147.52,"KO:K02927","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;Perkinsida;Perkinsidae;Perkinsus;Perkinsus marinus;Perkinsus marinus PmCV4CB5 2B3 D4",2.860380804
